seq_id	start	end	align_to
GGBKTAO02B46R9	1	21	primer
GGBKTAO02B7J7W	1	21	primer
GGBKTAO02CFZJB	1	21	primer
GGBKTAO02B4Q1D	1	21	primer
GGBKTAO02CAPWW	1	21	primer
GGBKTAO02CDCRV	1	21	primer
GGBKTAO02B2QB0	1	21	primer
GGBKTAO02B9Q7H	1	21	primer
GGBKTAO02CFDKF	1	21	primer
GGBKTAO02B7TO4	1	21	primer
GGBKTAO02CB1FH	1	21	primer
GGBKTAO02B7Z1A	1	21	primer
GGBKTAO02CEBNS	1	21	primer
GGBKTAO02B6UXW	1	21	primer
GGBKTAO02B879E	1	21	primer
GGBKTAO02CBLJR	1	21	primer
GGBKTAO02B5SWU	1	21	primer
GGBKTAO02CB1A8	1	21	primer
GGBKTAO02CB1A8	316	335	adaptor
GGBKTAO02B6BZ4	1	21	primer
GGBKTAO02CA5QP	1	21	primer
GGBKTAO02CFDHJ	1	20	primer
GGBKTAO02B6BV9	1	21	primer
GGBKTAO02B9ELR	1	21	primer
GGBKTAO02B9XKD	1	21	primer
GGBKTAO02B2ZVH	1	21	primer
GGBKTAO02B6LCJ	1	21	primer
GGBKTAO02B6UV8	1	21	primer
GGBKTAO02CADBH	1	21	primer
GGBKTAO02CB1GK	1	21	primer
GGBKTAO02B88A5	1	21	primer
GGBKTAO02B34XO	1	21	primer
GGBKTAO02CEUG0	1	21	primer
GGBKTAO02B3IUL	1	21	primer
GGBKTAO02B3SAX	1	21	primer
GGBKTAO02CFWGX	1	21	primer
GGBKTAO02B9XMU	1	21	primer
GGBKTAO02B607S	1	21	primer
GGBKTAO02B3FN2	1	21	primer
GGBKTAO02CDVQ3	1	21	primer
GGBKTAO02CCTWO	1	21	primer
GGBKTAO02CCQMQ	1	21	primer
GGBKTAO02CFDEM	1	21	primer
GGBKTAO02CFDHE	1	21	primer
GGBKTAO02CB7QZ	1	21	primer
GGBKTAO02CCDZF	1	21	primer
GGBKTAO02B7DV0	1	21	primer
GGBKTAO02CAZI8	1	21	primer
GGBKTAO02CAZI8	319	338	adaptor
GGBKTAO02B6UXL	1	21	primer
GGBKTAO02B3SAM	1	21	primer
GGBKTAO02CEK4S	1	21	primer
GGBKTAO02CEBKE	1	21	primer
GGBKTAO02CCD1S	1	21	primer
GGBKTAO02B7J80	1	21	primer
GGBKTAO02B4KQT	1	21	primer
GGBKTAO02CEKYU	1	21	primer
GGBKTAO02B67HR	1	21	primer
GGBKTAO02CB4IO	1	21	primer
GGBKTAO02CE69Q	1	21	primer
GGBKTAO02CCKFV	1	21	primer
GGBKTAO02B4HOD	1	21	primer
GGBKTAO02B9XM1	1	21	primer
GGBKTAO02CAP0Y	1	21	primer
GGBKTAO02B3YJP	1	21	primer
GGBKTAO02B5S22	1	21	primer
GGBKTAO02CAWC8	1	21	primer
GGBKTAO02CAWC8	246	265	adaptor
GGBKTAO02B61AQ	1	21	primer
GGBKTAO02B4T8Z	1	21	primer
GGBKTAO02CDYZU	1	21	primer
GGBKTAO02B55J6	1	21	primer
GGBKTAO02B9BD4	1	21	primer
GGBKTAO02CCDYK	1	21	primer
GGBKTAO02B3O62	1	21	primer
GGBKTAO02B759O	1	21	primer
GGBKTAO02B4HKF	1	21	primer
GGBKTAO02B58U2	1	21	primer
GGBKTAO02CF86V	1	21	primer
GGBKTAO02B5JKD	1	21	primer
GGBKTAO02B58RO	1	21	primer
GGBKTAO02B6BWM	1	21	primer
GGBKTAO02B29E1	1	21	primer
GGBKTAO02B52G1	1	21	primer
GGBKTAO02B3CGG	1	21	primer
GGBKTAO02B2AN8	1	21	primer
GGBKTAO02B9EM2	1	21	primer
GGBKTAO02B8SIG	1	21	primer
GGBKTAO02B7AQW	1	21	primer
GGBKTAO02CDSJE	1	21	primer
GGBKTAO02B88B3	1	21	primer
GGBKTAO02CA5PE	1	21	primer
GGBKTAO02B55MH	1	21	primer
GGBKTAO02B4NWG	1	21	primer
GGBKTAO02B9Q9D	1	21	primer
GGBKTAO02B9NY3	1	21	primer
GGBKTAO02CCDZB	1	21	primer
GGBKTAO02B7DS9	1	21	primer
GGBKTAO02B58TA	1	21	primer
GGBKTAO02CAP21	1	21	primer
GGBKTAO02B52D8	1	21	primer
GGBKTAO02B49Z4	1	21	primer
GGBKTAO02B3YPB	1	21	primer
GGBKTAO02CCWY2	1	21	primer
GGBKTAO02B55KY	1	21	primer
GGBKTAO02B2AHR	1	21	primer
GGBKTAO02CFGLO	1	21	primer
GGBKTAO02B6H9S	1	21	primer
GGBKTAO02CCNF6	1	21	primer
GGBKTAO02B9N12	1	21	primer
GGBKTAO02B4T62	1	21	primer
GGBKTAO02CDF01	1	21	primer
GGBKTAO02CBU5N	1	21	primer
GGBKTAO02B9BGZ	1	21	primer
GGBKTAO02CEK17	1	21	primer
GGBKTAO02B76CJ	1	21	primer
GGBKTAO02B2DPF	1	21	primer
GGBKTAO02B4NZX	1	21	primer
GGBKTAO02CEN34	1	21	primer
GGBKTAO02B3IWZ	1	21	primer
GGBKTAO02B5MO2	1	21	primer
GGBKTAO02B31RF	1	21	primer
GGBKTAO02B64CC	1	21	primer
GGBKTAO02B8FR3	1	21	primer
GGBKTAO02CFP5Q	1	21	primer
GGBKTAO02B5ZE1	1	21	primer
GGBKTAO02CBOPW	1	21	primer
GGBKTAO02CCTUS	1	21	primer
GGBKTAO02CEN89	1	21	primer
GGBKTAO02CFWFF	1	21	primer
GGBKTAO02CDPGT	1	21	primer
GGBKTAO02B81WP	1	21	primer
GGBKTAO02CBONX	1	21	primer
GGBKTAO02CBONX	303	322	adaptor
GGBKTAO02CDVTQ	1	21	primer
GGBKTAO02B4HM9	1	21	primer
GGBKTAO02B3LW9	1	21	primer
GGBKTAO02B6BXT	1	21	primer
GGBKTAO02B6BXT	301	320	adaptor
GGBKTAO02B4BB2	1	21	primer
GGBKTAO02B52JV	1	21	primer
GGBKTAO02B81VT	1	21	primer
GGBKTAO02B3CG2	1	21	primer
GGBKTAO02CCKAZ	1	21	primer
GGBKTAO02CCKAZ	316	335	adaptor
GGBKTAO02B5ZCL	1	21	primer
GGBKTAO02B2THG	1	21	primer
GGBKTAO02B17CL	1	21	primer
GGBKTAO02CCTVH	1	21	primer
GGBKTAO02B7J6M	1	21	primer
GGBKTAO02CBOP0	1	21	primer
GGBKTAO02B7WSL	1	21	primer
GGBKTAO02B2ZU2	1	21	primer
GGBKTAO02CB1BM	2	22	primer
GGBKTAO02CB7OI	1	21	primer
GGBKTAO02CFDFJ	1	21	primer
GGBKTAO02CDI1C	1	21	primer
GGBKTAO02CE65S	1	21	primer
GGBKTAO02CAZIY	1	21	primer
GGBKTAO02CEEPV	1	21	primer
GGBKTAO02B67M2	1	21	primer
GGBKTAO02B4KQ8	1	21	primer
GGBKTAO02CFGN9	1	21	primer
GGBKTAO02CAS5L	1	21	primer
GGBKTAO02B7WSI	1	21	primer
GGBKTAO02CFJQX	1	21	primer
GGBKTAO02B7G4V	1	21	primer
GGBKTAO02B2WP9	1	21	primer
GGBKTAO02CCASQ	1	21	primer
GGBKTAO02B9EKQ	1	21	primer
GGBKTAO02B4NTZ	1	21	primer
GGBKTAO02CBOOL	1	21	primer
GGBKTAO02B7WUC	1	21	primer
GGBKTAO02B40H1	1	21	primer
GGBKTAO02CFGNL	1	21	primer
GGBKTAO02CBIHS	1	21	primer
GGBKTAO02B9BCC	1	21	primer
GGBKTAO02CBX7I	1	21	primer
GGBKTAO02CCW0M	1	21	primer
GGBKTAO02B5SZI	1	21	primer
GGBKTAO02CC3DE	1	21	primer
GGBKTAO02B55O0	1	21	primer
GGBKTAO02CAGHO	1	21	primer
GGBKTAO02B3CKE	1	21	primer
GGBKTAO02CFP2E	1	21	primer
GGBKTAO02B79JQ	1	21	primer
GGBKTAO02B9990	1	21	primer
GGBKTAO02B9990	311	330	adaptor
GGBKTAO02B2GS9	1	21	primer
GGBKTAO02CADA6	1	21	primer
GGBKTAO02B7ZXL	1	21	primer
GGBKTAO02B5PRD	1	21	primer
GGBKTAO02B40MG	1	21	primer
GGBKTAO02B4KN0	1	21	primer
GGBKTAO02CBRVF	1	21	primer
GGBKTAO02B93VQ	1	21	primer
GGBKTAO02B93VQ	290	309	adaptor
GGBKTAO02B8FQY	1	21	primer
GGBKTAO02B5MM8	1	21	primer
GGBKTAO02CADCY	1	21	primer
GGBKTAO02CEXRH	1	21	primer
GGBKTAO02B4KQQ	1	21	primer
GGBKTAO02CD13Y	1	21	primer
GGBKTAO02CB4M5	1	21	primer
GGBKTAO02CEBL3	1	21	primer
GGBKTAO02CEBL3	301	320	adaptor
GGBKTAO02B4HMV	1	21	primer
GGBKTAO02B81V8	1	21	primer
GGBKTAO02B43PN	1	21	primer
GGBKTAO02CA2J4	1	21	primer
GGBKTAO02B9BEP	1	21	primer
GGBKTAO02B90OV	1	21	primer
GGBKTAO02B31UH	1	21	primer
GGBKTAO02B79IW	1	21	primer
GGBKTAO02B2DOS	1	21	primer
GGBKTAO02B2DOS	311	330	adaptor
GGBKTAO02B67HV	1	21	primer
GGBKTAO02B606P	1	21	primer
GGBKTAO02CCKAQ	1	21	primer
GGBKTAO02B79J7	1	21	primer
GGBKTAO02B3IQK	1	21	primer
GGBKTAO02CDCT4	1	21	primer
GGBKTAO02B3FMD	1	21	primer
GGBKTAO02CADFI	1	21	primer
GGBKTAO02B64ER	1	21	primer
GGBKTAO02B9ENH	1	21	primer
GGBKTAO02CERFV	1	21	primer
GGBKTAO02B3CFO	1	21	primer
GGBKTAO02CFMYK	1	21	primer
GGBKTAO02B9948	1	21	primer
GGBKTAO02B9HQZ	1	21	primer
GGBKTAO02B4KT7	1	21	primer
GGBKTAO02B3LY9	1	21	primer
GGBKTAO02B5C6Q	1	21	primer
GGBKTAO02CAWA1	1	21	primer
GGBKTAO02B8O9S	1	21	primer
GGBKTAO02CFDKJ	1	21	primer
GGBKTAO02CEK28	1	21	primer
GGBKTAO02B40HE	1	21	primer
GGBKTAO02CBX7P	1	21	primer
GGBKTAO02CE303	1	21	primer
GGBKTAO02CBIHD	1	21	primer
GGBKTAO02CFWG3	1	21	primer
GGBKTAO02B2JZQ	1	21	primer
GGBKTAO02CFZM8	1	21	primer
GGBKTAO02CE0Q8	1	21	primer
GGBKTAO02B4NT7	1	21	primer
GGBKTAO02B6UW0	1	21	primer
GGBKTAO02B3R9L	1	21	primer
GGBKTAO02B8CLY	1	21	primer
GGBKTAO02CFP2P	1	21	primer
GGBKTAO02B3VG2	1	21	primer
GGBKTAO02CFS72	1	21	primer
GGBKTAO02B5SZQ	1	21	primer
GGBKTAO02CBFAC	1	21	primer
GGBKTAO02B8VJR	1	21	primer
GGBKTAO02CEHTS	1	21	primer
GGBKTAO02B2ZTL	1	21	primer
GGBKTAO02B3703	1	21	primer
GGBKTAO02B4EGX	1	21	primer
GGBKTAO02B4XGB	1	21	primer
GGBKTAO02B8VJC	1	21	primer
GGBKTAO02CFTCP	1	19	primer
GGBKTAO02CDFX6	1	21	primer
GGBKTAO02B90L7	1	21	primer
GGBKTAO02B2QCL	1	21	primer
GGBKTAO02CEK2G	1	21	primer
GGBKTAO02CCQRY	1	21	primer
GGBKTAO02B6IAM	1	21	primer
GGBKTAO02CA5VD	1	21	primer
GGBKTAO02B222V	1	21	primer
GGBKTAO02B6LGX	1	21	primer
GGBKTAO02B67KZ	1	21	primer
GGBKTAO02B7QLO	1	21	primer
GGBKTAO02B9N45	1	21	primer
GGBKTAO02B96XI	1	21	primer
GGBKTAO02CADAB	1	21	primer
GGBKTAO02CCD4F	1	21	primer
GGBKTAO02CEK3S	1	21	primer
GGBKTAO02B64A9	1	21	primer
GGBKTAO02CEUHS	1	21	primer
GGBKTAO02B6E2R	1	21	primer
GGBKTAO02B5V6X	1	21	primer
GGBKTAO02CAJQD	1	21	primer
GGBKTAO02CDPJG	1	21	primer
GGBKTAO02B5V7S	1	21	primer
GGBKTAO02B5MML	1	21	primer
GGBKTAO02CEHXA	1	21	primer
GGBKTAO02B7J8T	1	21	primer
GGBKTAO02B7GYW	1	21	primer
GGBKTAO02CCTQ5	1	21	primer
GGBKTAO02B2DOX	1	21	primer
GGBKTAO02B373N	1	21	primer
GGBKTAO02B9UFR	1	21	primer
GGBKTAO02B8SH5	1	21	primer
GGBKTAO02B371Z	1	21	primer
GGBKTAO02B371Z	315	334	adaptor
GGBKTAO02CFTAC	1	21	primer
GGBKTAO02B9Q8P	1	21	primer
GGBKTAO02CEXP6	1	21	primer
GGBKTAO02B2J18	1	21	primer
GGBKTAO02CBLK2	1	21	primer
GGBKTAO02B79HB	1	21	primer
GGBKTAO02B9UEN	1	21	primer
GGBKTAO02CBUZO	1	21	primer
GGBKTAO02B9N1G	1	21	primer
GGBKTAO02CFMZW	1	21	primer
GGBKTAO02B9UCR	1	21	primer
GGBKTAO02CCZ3L	1	21	primer
GGBKTAO02B7QGK	1	21	primer
GGBKTAO02CFP1U	1	21	primer
GGBKTAO02B40IM	1	21	primer
GGBKTAO02CB7Q4	1	21	primer
GGBKTAO02B6E2K	1	21	primer
GGBKTAO02B8PAK	1	21	primer
GGBKTAO02B67MT	1	21	primer
GGBKTAO02CFGOP	1	21	primer
GGBKTAO02B9UAN	1	21	primer
GGBKTAO02B9UAN	311	330	adaptor
GGBKTAO02B4XF0	1	21	primer
GGBKTAO02CCZ2J	1	21	primer
GGBKTAO02B4Q2P	1	21	primer
GGBKTAO02CBIGH	1	21	primer
GGBKTAO02CAMW7	1	21	primer
GGBKTAO02B34U4	1	21	primer
GGBKTAO02CFWHI	1	21	primer
GGBKTAO02CAS7L	1	21	primer
GGBKTAO02CA5UT	1	21	primer
GGBKTAO02CCZ58	1	21	primer
GGBKTAO02B6X3U	1	21	primer
GGBKTAO02CF83C	1	21	primer
GGBKTAO02B40J1	1	21	primer
GGBKTAO02CCTU5	1	21	primer
GGBKTAO02CFMVS	1	21	primer
GGBKTAO02CD8HV	1	21	primer
GGBKTAO02CF2UE	1	21	primer
GGBKTAO02B2J4V	1	21	primer
GGBKTAO02B58RJ	1	21	primer
GGBKTAO02B6OOY	1	21	primer
GGBKTAO02B4HL3	1	21	primer
GGBKTAO02CA2NS	1	21	primer
GGBKTAO02B492V	1	21	primer
GGBKTAO02B4A6H	1	21	primer
GGBKTAO02CBE7E	1	21	primer
GGBKTAO02CC9L1	1	21	primer
GGBKTAO02B607J	1	21	primer
GGBKTAO02CAZHR	1	20	primer
GGBKTAO02B88AR	1	21	primer
GGBKTAO02B6RQM	1	21	primer
GGBKTAO02CERDY	1	21	primer
GGBKTAO02B7G3J	1	21	primer
GGBKTAO02CADA2	1	21	primer
GGBKTAO02B4NWV	1	21	primer
GGBKTAO02CAMUG	1	21	primer
GGBKTAO02B8FSA	1	21	primer
GGBKTAO02CFZOZ	1	21	primer
GGBKTAO02B5V5X	1	21	primer
GGBKTAO02CD15S	1	21	primer
GGBKTAO02CFWJW	1	21	primer
GGBKTAO02CB1CC	1	21	primer
GGBKTAO02B17F1	1	21	primer
GGBKTAO02B64DE	1	21	primer
GGBKTAO02B9EKU	1	21	primer
GGBKTAO02CFJSQ	1	21	primer
GGBKTAO02CAGGW	1	21	primer
GGBKTAO02B963A	1	21	primer
GGBKTAO02CCKBB	1	21	primer
GGBKTAO02B4XGF	1	21	primer
GGBKTAO02CBUZF	1	21	primer
GGBKTAO02CFP7Q	1	21	primer
GGBKTAO02CBOQ4	1	21	primer
GGBKTAO02B5V77	1	21	primer
GGBKTAO02CAWBG	1	21	primer
GGBKTAO02B6BXX	1	21	primer
GGBKTAO02B3VJ0	1	21	primer
GGBKTAO02B7G12	1	21	primer
GGBKTAO02CCW07	1	21	primer
GGBKTAO02CDPDF	1	21	primer
GGBKTAO02B67LD	1	21	primer
GGBKTAO02CFGMN	1	21	primer
GGBKTAO02B8FVS	1	21	primer
GGBKTAO02B609K	1	21	primer
GGBKTAO02B877W	1	21	primer
GGBKTAO02CCTS5	1	21	primer
GGBKTAO02B9UDX	1	21	primer
GGBKTAO02B8VJ9	1	21	primer
GGBKTAO02CAV8D	1	21	primer
GGBKTAO02B3LZB	1	21	primer
GGBKTAO02CA5RL	1	21	primer
GGBKTAO02CD12W	1	21	primer
GGBKTAO02B8401	1	21	primer
GGBKTAO02B6BWG	1	21	primer
GGBKTAO02B9Q5U	1	21	primer
GGBKTAO02B55LD	1	21	primer
GGBKTAO02CFZL3	1	21	primer
GGBKTAO02CD8H2	1	21	primer
GGBKTAO02B8CNS	1	21	primer
GGBKTAO02B7QGH	1	21	primer
GGBKTAO02B6OKG	1	21	primer
GGBKTAO02B2ZXY	1	21	primer
GGBKTAO02CEHU1	1	21	primer
GGBKTAO02CCD1Z	1	21	primer
GGBKTAO02B2GWU	1	21	primer
GGBKTAO02CEUKT	1	21	primer
GGBKTAO02CEUKT	317	336	adaptor
GGBKTAO02CDVQ5	1	21	primer
GGBKTAO02B5PRP	1	21	primer
GGBKTAO02B6LC2	1	21	primer
GGBKTAO02B22XI	1	21	primer
GGBKTAO02CFZLJ	1	21	primer
GGBKTAO02B67JY	1	21	primer
GGBKTAO02B90P0	1	21	primer
GGBKTAO02CE31Y	1	21	primer
GGBKTAO02B3O2F	1	21	primer
GGBKTAO02B2AKV	1	21	primer
GGBKTAO02B8FS2	1	21	primer
GGBKTAO02B90SV	1	21	primer
GGBKTAO02B258R	1	21	primer
GGBKTAO02B3YK9	1	21	primer
GGBKTAO02B4T9Z	1	21	primer
GGBKTAO02CE0S4	1	21	primer
GGBKTAO02B9KVI	1	21	primer
GGBKTAO02B9XHT	1	21	primer
GGBKTAO02CFZJ0	1	21	primer
GGBKTAO02CFJR8	1	21	primer
GGBKTAO02CB7P8	1	21	primer
GGBKTAO02CB4HK	1	21	primer
GGBKTAO02CBB5I	1	21	primer
GGBKTAO02CCW3H	1	21	primer
GGBKTAO02CCZ5R	1	21	primer
GGBKTAO02CEBMP	1	21	primer
GGBKTAO02CFMV0	1	21	primer
GGBKTAO02B8VNZ	1	21	primer
GGBKTAO02CD8HY	1	21	primer
GGBKTAO02B8VKO	1	21	primer
GGBKTAO02B8VKD	1	21	primer
GGBKTAO02B7DVX	1	21	primer
GGBKTAO02CFWJC	1	21	primer
GGBKTAO02B7J40	2	20	primer
GGBKTAO02B3FNJ	1	21	primer
GGBKTAO02CFTD8	1	21	primer
GGBKTAO02CCG8Q	1	21	primer
GGBKTAO02B9HPC	1	21	primer
GGBKTAO02CCQO7	1	21	primer
GGBKTAO02CBX5I	1	21	primer
GGBKTAO02B9XKO	1	21	primer
GGBKTAO02CD45Y	1	21	primer
GGBKTAO02B40K1	1	21	primer
GGBKTAO02CA2JN	1	21	primer
GGBKTAO02CA2JN	316	335	adaptor
GGBKTAO02B7DYX	1	21	primer
GGBKTAO02CFACE	1	21	primer
GGBKTAO02B9KZF	1	21	primer
GGBKTAO02B5C6G	1	21	primer
GGBKTAO02CB7MW	1	21	primer
GGBKTAO02B8VO8	1	21	primer
GGBKTAO02CAGG0	1	21	primer
GGBKTAO02B2QCP	1	21	primer
GGBKTAO02B8VM5	1	21	primer
GGBKTAO02CAS2M	1	21	primer
GGBKTAO02B2GT3	1	21	primer
GGBKTAO02B5V64	1	21	primer
GGBKTAO02CDYUM	1	21	primer
GGBKTAO02B67I3	1	21	primer
GGBKTAO02B4HNQ	1	21	primer
GGBKTAO02CAMVB	1	21	primer
GGBKTAO02B2ZR1	1	21	primer
GGBKTAO02B9EH9	1	21	primer
GGBKTAO02CCZ6N	1	21	primer
GGBKTAO02CAGI9	1	21	primer
GGBKTAO02B67JV	1	21	primer
GGBKTAO02B256O	1	21	primer
GGBKTAO02CFTDV	1	21	primer
GGBKTAO02CFWC6	1	21	primer
GGBKTAO02CERBR	1	21	primer
GGBKTAO02CFJWA	1	21	primer
GGBKTAO02CAWCW	1	21	primer
GGBKTAO02CBB5W	1	21	primer
GGBKTAO02B2M95	1	21	primer
GGBKTAO02B3VII	1	21	primer
GGBKTAO02CBIIL	1	21	primer
GGBKTAO02CFMV4	1	21	primer
GGBKTAO02CBUY7	1	21	primer
GGBKTAO02CAP2A	1	21	primer
GGBKTAO02CB1EK	1	21	primer
GGBKTAO02B2QAG	1	21	primer
GGBKTAO02B8PCJ	1	21	primer
GGBKTAO02B43P0	1	21	primer
GGBKTAO02B5GAA	1	21	primer
GGBKTAO02CFP6B	1	21	primer
GGBKTAO02CEHS4	1	21	primer
GGBKTAO02B79IK	1	21	primer
GGBKTAO02CCTXS	1	21	primer
GGBKTAO02CBX6Z	1	21	primer
GGBKTAO02B81XA	1	21	primer
GGBKTAO02CDI7Y	1	21	primer
GGBKTAO02CEBI2	1	21	primer
GGBKTAO02B2WL4	1	21	primer
GGBKTAO02CBRXG	1	21	primer
GGBKTAO02CBLJN	1	21	primer
GGBKTAO02B7QJ9	1	21	primer
GGBKTAO02B9XKA	1	21	primer
GGBKTAO02B7QGZ	1	21	primer
GGBKTAO02CDCVP	1	21	primer
GGBKTAO02CCJ9Y	1	21	primer
GGBKTAO02CD49I	1	21	primer
GGBKTAO02B2DPR	1	21	primer
GGBKTAO02B4Q0P	1	21	primer
GGBKTAO02CB4GL	1	21	primer
GGBKTAO02CA2JR	1	21	primer
GGBKTAO02B8FSJ	1	21	primer
GGBKTAO02B22YN	1	21	primer
GGBKTAO02CA2LC	1	21	primer
GGBKTAO02B7280	1	21	primer
GGBKTAO02CA5QB	1	21	primer
GGBKTAO02B223S	1	21	primer
GGBKTAO02CCJ9J	1	21	primer
GGBKTAO02B9BE4	1	21	primer
GGBKTAO02B8CK4	1	21	primer
GGBKTAO02B6X51	1	21	primer
GGBKTAO02B257G	1	21	primer
GGBKTAO02CA5P8	1	21	primer
GGBKTAO02CEUFZ	1	21	primer
GGBKTAO02B4Q2C	1	21	primer
GGBKTAO02B7TMV	1	21	primer
GGBKTAO02CEKZZ	1	21	primer
GGBKTAO02B7284	1	21	primer
GGBKTAO02B4XG7	1	21	primer
GGBKTAO02B90NK	1	21	primer
GGBKTAO02B90NK	317	336	adaptor
GGBKTAO02CEHUM	1	21	primer
GGBKTAO02CC3E0	1	21	primer
GGBKTAO02B4NXL	1	21	primer
GGBKTAO02CDCQI	1	21	primer
GGBKTAO02B3YNG	1	21	primer
GGBKTAO02B2QFD	1	21	primer
GGBKTAO02CAWCJ	1	21	primer
GGBKTAO02B9HN3	1	21	primer
GGBKTAO02B3O6R	1	21	primer
GGBKTAO02B8SDT	1	21	primer
GGBKTAO02CBONP	1	21	primer
GGBKTAO02CDPJL	1	21	primer
GGBKTAO02B3CG9	1	21	primer
GGBKTAO02B7ASC	1	21	primer
GGBKTAO02B9BEW	1	21	primer
GGBKTAO02CCWWZ	1	21	primer
GGBKTAO02B6B1S	1	21	primer
GGBKTAO02B608L	1	21	primer
GGBKTAO02CFDLC	1	21	primer
GGBKTAO02B2DO5	1	21	primer
GGBKTAO02B8SFI	1	21	primer
GGBKTAO02B2AIQ	1	21	primer
GGBKTAO02B8IX0	1	21	primer
GGBKTAO02CC6GT	1	21	primer
GGBKTAO02B76FM	1	21	primer
GGBKTAO02B7TQP	1	21	primer
GGBKTAO02B8CO4	1	21	primer
GGBKTAO02CA8V8	1	21	primer
GGBKTAO02B43Q0	1	21	primer
GGBKTAO02CB4KI	1	21	primer
GGBKTAO02B4EHA	1	21	primer
GGBKTAO02B8L5J	1	21	primer
GGBKTAO02B3IWX	1	21	primer
GGBKTAO02B52IV	1	21	primer
GGBKTAO02B3VFJ	1	21	primer
GGBKTAO02B4A8O	1	21	primer
GGBKTAO02B7TMO	1	21	primer
GGBKTAO02B5SXQ	1	21	primer
GGBKTAO02CADEE	1	21	primer
GGBKTAO02CBU3T	1	21	primer
GGBKTAO02CFZO6	1	21	primer
GGBKTAO02CD10N	1	21	primer
GGBKTAO02CFWHE	1	21	primer
GGBKTAO02CDYYZ	1	21	primer
GGBKTAO02CDPCP	1	21	primer
GGBKTAO02B5V7O	1	21	primer
GGBKTAO02CCZ3I	1	21	primer
GGBKTAO02CAZEB	1	21	primer
GGBKTAO02CC296	1	21	primer
GGBKTAO02B3O4S	1	21	primer
GGBKTAO02B6UUQ	1	21	primer
GGBKTAO02CB1G3	1	21	primer
GGBKTAO02CBRTR	1	21	primer
GGBKTAO02CDF0C	1	21	primer
GGBKTAO02B8PD9	1	21	primer
GGBKTAO02CAS53	1	21	primer
GGBKTAO02B8IXT	1	21	primer
GGBKTAO02B6UX0	1	21	primer
GGBKTAO02B8YS9	1	21	primer
GGBKTAO02B6E3C	1	21	primer
GGBKTAO02B8FVA	1	21	primer
GGBKTAO02B34XH	1	21	primer
GGBKTAO02B96ZI	1	21	primer
GGBKTAO02CF5ZC	1	21	primer
GGBKTAO02B3R8D	1	21	primer
GGBKTAO02CAJKQ	1	21	primer
GGBKTAO02B7ZZE	1	21	primer
GGBKTAO02B8L4U	1	21	primer
GGBKTAO02B6UZE	1	21	primer
GGBKTAO02CCQQY	1	21	primer
GGBKTAO02B58PF	1	21	primer
GGBKTAO02CFS8O	1	21	primer
GGBKTAO02B29BZ	1	21	primer
GGBKTAO02B5MNR	1	21	primer
GGBKTAO02B4NXP	1	21	primer
GGBKTAO02B4Q2W	1	21	primer
GGBKTAO02B9XI9	1	21	primer
GGBKTAO02CA2LR	1	21	primer
GGBKTAO02CE98S	1	21	primer
GGBKTAO02CAGEW	1	21	primer
GGBKTAO02CBOSC	1	21	primer
GGBKTAO02CAP1R	1	21	primer
GGBKTAO02B7G0W	1	21	primer
GGBKTAO02B93UG	1	21	primer
GGBKTAO02B52J2	1	21	primer
GGBKTAO02B6BWU	1	21	primer
GGBKTAO02B9Q5E	1	21	primer
GGBKTAO02CBU4H	1	21	primer
GGBKTAO02B6ICK	1	21	primer
GGBKTAO02B7J4I	1	21	primer
GGBKTAO02CFP8C	1	21	primer
GGBKTAO02B7G2V	1	21	primer
GGBKTAO02B46WH	1	21	primer
GGBKTAO02CFJS7	1	21	primer
GGBKTAO02CCKFM	1	21	primer
GGBKTAO02CCD24	1	21	primer
GGBKTAO02B9NZN	1	21	primer
GGBKTAO02B998K	1	21	primer
GGBKTAO02B9N4K	1	21	primer
GGBKTAO02B3YK7	1	21	primer
GGBKTAO02CE0XV	1	21	primer
GGBKTAO02B46YX	1	21	primer
GGBKTAO02CAMSM	1	21	primer
GGBKTAO02B3CE4	1	20	primer
GGBKTAO02CBRVY	1	21	primer
GGBKTAO02B64HN	1	21	primer
GGBKTAO02CDSI9	1	21	primer
GGBKTAO02CDPIG	1	21	primer
GGBKTAO02B7WSV	1	21	primer
GGBKTAO02CFZKN	1	21	primer
GGBKTAO02B17CP	1	21	primer
GGBKTAO02CEUFS	1	21	primer
GGBKTAO02CCZ5A	1	21	primer
GGBKTAO02CAZJ6	1	21	primer
GGBKTAO02B55K6	1	21	primer
GGBKTAO02B17HG	1	21	primer
GGBKTAO02B96X3	1	21	primer
GGBKTAO02CCG54	1	21	primer
GGBKTAO02B8VOI	1	21	primer
GGBKTAO02CEHWD	1	21	primer
GGBKTAO02CCTXK	1	21	primer
GGBKTAO02B9Q4Q	1	21	primer
GGBKTAO02CDYYO	1	21	primer
GGBKTAO02B8757	1	21	primer
GGBKTAO02CC3CD	1	21	primer
GGBKTAO02CERDA	1	21	primer
GGBKTAO02B6B00	1	21	primer
GGBKTAO02B2QBJ	1	21	primer
GGBKTAO02CFP2Y	1	21	primer
GGBKTAO02B29B3	1	21	primer
GGBKTAO02CEXQ9	1	21	primer
GGBKTAO02CBU5B	1	21	primer
GGBKTAO02CFS69	1	21	primer
GGBKTAO02B9XGY	1	21	primer
GGBKTAO02B7WS9	1	21	primer
GGBKTAO02CD452	1	21	primer
GGBKTAO02CFDIF	1	21	primer
GGBKTAO02B2TJM	1	21	primer
